"STATION","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00440021","2000-11-28",,,,"0.00","0.0","0.0","49","26","37",,,,,,
"USC00440021","2000-11-29",,,,"0.02","0.0","0.0","51","28","40",,,,,,
"USC00440021","2000-11-30",,,,"0.04","0.0","0.0","50","31","31",,,,,,
"USC00440021","2000-12-01",,,,"0.00","0.0","0.0","39","19","21",,,,,,
"USC00440021","2000-12-02",,,,"0.00","0.0","0.0","48","19","25",,,,,,
"USC00440021","2000-12-03",,,,"0.10","0.5","1.0","46","24","24",,,,,,
"USC00440021","2000-12-04",,,,"0.17","0.5","1.0","35","10","11",,,,,,
"USC00440021","2000-12-05",,,,"0.00","0.0","1.0","36","17","29",,,,,,
"USC00440021","2000-12-06",,,,"0.00","0.0",,,,,,,,,,
"USC00440021","2000-12-07",,,,"0.00","0.0",,"35","18","28",,,,,,
"USC00440021","2000-12-08",,,,"0.00","0.0",,"40","25","33",,,,,,
"USC00440021","2000-12-09",,,,"0.00","0.0",,"41","21","23",,,,,,
"USC00440021","2000-12-10",,,,"0.02","0.0","0.0","53","21","33",,,,,,
"USC00440021","2000-12-11",,,,"0.00","0.0","0.0","38","31","33",,,,,,
"USC00440021","2000-12-12",,,,"0.03","0.0","0.0","37","28","28",,,,,,
"USC00440021","2000-12-13",,,,"0.00","0.0","0.0","28","18","28",,,,,,
"USC00440021","2000-12-14",,,,"0.40","0.0","0.0","50","24","42",,,,,,
"USC00440021","2000-12-15",,,,"0.00","0.0","0.0","49","29","33",,,,,,
"USC00440021","2000-12-16",,,,"0.33","0.0","0.0","52","33","40",,,,,,
"USC00440021","2000-12-17",,,,"0.70","0.0","0.0","65","33","38",,,,,,
"USC00440021","2000-12-18",,,,"0.04","0.0","0.0","38","11","12",,,,,,
"USC00440021","2000-12-19",,,,"0.22","3.0","3.0","37","12","29",,,,,,
"USC00440021","2000-12-20",,,,"0.04","0.0","3.0","30","8","9",,,,,,
"USC00440021","2000-12-21",,,,"0.00","0.0","2.0","30","8","21",,,,,,
"USC00440021","2000-12-22",,,,"0.04","0.4","2.0","30","15","15",,,,,,
"USC00440021","2000-12-23",,,,"0.00","0.0","2.0","20","2","4",,,,,,
"USC00440021","2000-12-24",,,,"0.00","0.0","1.0","36","4","28",,,,,,
"USC00440021","2000-12-25",,,,"0.00","0.0",,"38","4","9",,,,,,
"USC00440021","2000-12-26",,,,"0.00","0.0",,"25","9","10",,,,,,
"USC00440021","2000-12-27",,,,"0.03","0.5","1.0","33","10","27",,,,,,
"USC00440021","2000-12-28",,,,"0.00","0.0",,"30","10","20",,,,,,
"USC00440021","2000-12-30",,,,"0.13","1.5","2.0","35","12","15",,,,,,
"USC00440021","2000-12-31",,,,"0.03","0.3","2.0","16","13","15",,,,,,
"USC00440021","2001-02-01",,,,"0.00","0.0","0.0","60","35","36",,,,,,
"USC00440021","2001-02-02",,,,"0.00","0.0","0.0","44","24","25",,,,,,
"USC00440021","2001-02-03",,,,"0.00","0.0","0.0","41","13","14",,,,,,
"USC00440021","2001-02-04",,,,"0.00","0.0","0.0","46","13","29",,,,,,
"USC00440021","2001-02-05",,,,"0.02","0.0","0.0","55","27","35",,,,,,
"USC00440021","2001-02-06",,,,"0.00","0.0","0.0","36","22","24",,,,,,
"USC00440021","2001-02-07",,,,"0.00","0.0","0.0","53","24","29",,,,,,
"USC00440021","2001-02-08",,,,"0.00","0.0","0.0","60","29","35",,,,,,
"USC00440021","2001-02-09",,,,"0.00","0.0","0.0","69","35","38",,,,,,
"USC00440021","2001-02-10",,,,"0.30","0.0","0.0","71","38","38",,,,,,
"USC00440021","2001-02-11",,,,"0.00","0.0","0.0","71","19","25",,,,,,
"USC00440021","2001-02-12",,,,"0.02","0.0","0.0","49","26","32",,,,,,
"USC00440021","2001-02-13",,,,"0.00","0.0","0.0","42","32","41",,,,,,
"USC00440021","2001-02-14",,,,"0.14","0.0","0.0","54","41","48",,,,,,
"USC00440021","2001-02-15",,,,"1.42","0.0","0.0","57","41","53",,,,,,
"USC00440021","2001-02-16",,,,"0.53","0.0","0.0","58","50","51",,,,,,
"USC00440021","2001-02-17",,,,"0.58","0.0","0.0","60","31","31",,,,,,
"USC00440021","2001-02-18",,,,"0.00","0.0","0.0","37","17","18",,,,,,
"USC00440021","2001-02-19",,,,"0.00","0.0","0.0","38","18","26",,,,,,
"USC00440021","2001-02-20",,,,"0.00","0.0","0.0","55","18","29",,,,,,
"USC00440021","2001-02-21",,,,"0.05","0.0","0.0","56","29","46",,,,,,
"USC00440021","2001-02-22",,,,"0.09","0.5","1.0","53","30","34",,,,,,
"USC00440021","2001-02-23",,,,"0.20","0.0","0.0","35","30","35",,,,,,
"USC00440021","2001-02-24",,,,"0.00","0.0","0.0","53","32","39",,,,,,
"USC00440021","2001-02-25",,,,"0.26","0.0","0.0","63","38","52",,,,,,
"USC00440021","2001-02-26",,,,"0.38","0.0","0.0","65","34","36",,,,,,
"USC00440021","2001-02-27",,,,"0.00","0.0","0.0","61","34","35",,,,,,
"USC00440021","2001-02-28",,,,"0.00","0.0","0.0","58","35","37",,,,,,
"USC00440021","2001-03-01",,,,"0.00","0.0","0.0","62","25","32",,,,,,
"USC00440021","2001-03-02",,,,"0.15","0.0","0.0","53","36","41",,,,,,
"USC00440021","2001-03-03",,,,"0.06","0.0","0.0","51","38","40",,,,,,
"USC00440021","2001-03-04",,,,"0.08","0.0","0.0","59","40","50",,,,,,
"USC00440021","2001-03-05",,,,"0.50","0.0","0.0","67","32","32",,,,,,
"USC00440021","2001-03-06",,,,"0.18","2.0","2.0","37","18","19",,,,,,
"USC00440021","2001-03-07",,,,"0.00","0.0","1.0","28","19","25",,,,,,
"USC00440021","2001-03-08",,,,"0.00","0.0",,,,,,,,,,
"USC00440021","2001-03-09",,,,"0.00","0.0","0.0","52","15","30",,,,,,
"USC00440021","2001-03-10",,,,"0.00","0.0","0.0","42","17","21",,,,,,
"USC00440021","2001-03-11",,,,"0.00","0.0","0.0","51","17","35",,,,,,
"USC00440021","2001-03-12",,,,"0.00","0.0","0.0","60","31","35",,,,,,
"USC00440021","2001-03-13",,,,"0.28","0.0","0.0","65","31","52",,,,,,
"USC00440021","2001-03-14",,,,"0.20","0.0","0.0","58","39","43",,,,,,
"USC00440021","2001-03-15",,,,"0.12","0.0","0.0","57","40","40",,,,,,
"USC00440021","2001-03-16",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00440021","2001-03-17",,,,"0.00","0.0","0.0","57","37","41",,,,,,
"USC00440021","2001-03-18",,,,"0.00","0.0","0.0","51","31","31",,,,,,
"USC00440021","2001-03-19",,,,"0.00","0.0","0.0","53","26","34",,,,,,
"USC00440021","2001-03-20",,,,"0.00","0.0","0.0","59","34","38",,,,,,
"USC00440021","2001-03-21",,,,"0.41","0.0","0.0","41","34","35",,,,,,
"USC00440021","2001-03-22",,,,"0.17","0.0","0.0","46","27","32",,,,,,
"USC00440021","2001-03-23",,,,"0.00","0.0","0.0","55","26","29",,,,,,
"USC00440021","2001-03-24",,,,"0.00","0.0","0.0","60","28","42",,,,,,
"USC00440021","2001-03-25",,,,"0.00","0.0","0.0","60","27","27",,,,,,
"USC00440021","2001-03-26",,,,"0.00","0.0","0.0","48","23","23",,,,,,
"USC00440021","2001-03-27",,,,"0.00","0.0","0.0","39","21","27",,,,,,
"USC00440021","2001-03-28",,,,"0.00","0.0","0.0","44","19","29",,,,,,
"USC00440021","2001-03-29",,,,"0.03","0.0","0.0","56","36","37",,,,,,
"USC00440021","2001-03-30",,,,"1.36","0.0","0.0","43","37","41",,,,,,
"USC00440021","2001-03-31",,,,"0.09","0.0","0.0","60","41","45",,,,,,
"USC00440021","2001-04-01",,,,"0.03","0.0","0.0","49","41","42",,,,,,
"USC00440021","2001-04-02",,,,"0.00","0.0","0.0","48","24","27",,,,,,
"USC00440021","2001-04-03",,,,"1.50","0.0","0.0","56","28","44",,,,,,
"USC00440021","2001-04-04",,,,"0.28","0.0","0.0","58",,"46",,,,,,
"USC00440021","2001-04-05",,,,"0.00","0.0","0.0","70","41","45",,,,,,
"USC00440021","2001-04-06",,,,"0.00","0.0","0.0","70","40","52",,,,,,
"USC00440021","2001-04-07",,,,"0.00","0.0","0.0","71","45","52",,,,,,
"USC00440021","2001-04-08",,,,"0.00","0.0","0.0","76","52","58",,,,,,
"USC00440021","2001-04-09",,,,"0.00","0.0","0.0","79","52","56",,,,,,
"USC00440021","2001-04-10",,,,"0.00","0.0","0.0","80","52","57",,,,,,
"USC00440021","2001-04-11",,,,"0.00","0.0","0.0","84","55","59",,,,,,
"USC00440021","2001-04-12",,,,"0.00","0.0","0.0","84","55","57",,,,,,
"USC00440021","2001-04-13",,,,"0.68","0.0","0.0","77","54","54",,,,,,
"USC00440021","2001-04-14",,,,"0.09","0.0","0.0","77","42","43",,,,,,
"USC00440021","2001-04-15",,,,"0.00","0.0","0.0","71","43","48",,,,,,
"USC00440021","2001-04-16",,,,"0.00","0.0","0.0","64","44","44",,,,,,
"USC00440021","2001-04-17",,,,"0.09","0.0","0.0","63","32","32",,,,,,
"USC00440021","2001-04-18",,,,"0.00","0.0","0.0","50","31","36",,,,,,
"USC00440021","2001-04-19",,,,"0.00","0.0","0.0","49","26","30",,,,,,
"USC00440021","2001-04-20",,,,"0.00","0.0","0.0","54","35","39",,,,,,
"USC00440021","2001-04-21",,,,"0.00","0.0","0.0","64","50","49",,,,,,
"USC00440021","2001-04-22",,,,"0.00","0.0","0.0","78","49","51",,,,,,
"USC00440021","2001-04-23",,,,"0.00","0.0","0.0","83","50","63",,,,,,
"USC00440021","2001-04-24",,,,"0.00","0.0","0.0","82","54","61",,,,,,
"USC00440021","2001-04-25",,,,"0.09","0.0","0.0","82","44","47",,,,,,
"USC00440021","2001-04-26",,,,"0.00","0.0","0.0","82","32","38",,,,,,
"USC00440021","2001-04-27",,,,"0.00","0.0","0.0","69","34","40",,,,,,
"USC00440021","2001-04-28",,,,"0.00","0.0","0.0","73","41","50",,,,,,
"USC00440021","2001-04-29",,,,"0.00","0.0","0.0","74","43","53",,,,,,
"USC00440021","2001-04-30",,,,"0.00","0.0","0.0","75","44","46",,,,,,
"USC00440021","2001-05-01",,,,"0.00","0.0","0.0","78","47","56",,,,,,
"USC00440021","2001-05-02",,,,"0.00","0.0","0.0","76","49","51",,,,,,
"USC00440021","2001-05-03",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00440021","2001-05-04",,,,"0.00","0.0","0.0","83","49","52",,,,,,
"USC00440021","2001-05-05",,,,"0.17","0.0","0.0","84","49","55",,,,,,
"USC00440021","2001-05-06",,,,"0.00","0.0","0.0","83","49","64",,,,,,
"USC00440021","2001-05-07",,,,"0.00","0.0","0.0","75","52","54",,,,,,
"USC00440021","2001-05-08",,,,"0.00","0.0","0.0","75","51","53",,,,,,
"USC00440021","2001-05-09",,,,"0.14","0.0","0.0","66","53","55",,,,,,
"USC00440021","2001-05-10",,,,"0.00","0.0","0.0","74","48","51",,,,,,
"USC00440021","2001-05-11",,,,"0.00","0.0","0.0","78","50","55",,,,,,
"USC00440021","2001-05-12",,,,"0.00","0.0","0.0","80","55","61",,,,,,
"USC00440021","2001-05-13",,,,"0.09","0.0","0.0","80","46","48",,,,,,
"USC00440021","2001-05-14",,,,"0.00","0.0","0.0","68","35","45",,,,,,
"USC00440021","2001-05-15",,,,"0.00","0.0","0.0","72","35","52",,,,,,
"USC00440021","2001-05-16",,,,"0.00","0.0","0.0","81","53","64",,,,,,
"USC00440021","2001-05-17",,,,"1.13","0.0","0.0","82","58","65",,,,,,
"USC00440021","2001-05-18",,,,"0.00","0.0","0.0","79","57","57",,,,,,
"USC00440021","2001-05-19",,,,"0.00","0.0","0.0","83","59","66",,,,,,
"USC00440021","2001-05-20",,,,"0.06","0.0","0.0","84","57","62",,,,,,
"USC00440021","2001-05-21",,,,"0.00","0.0","0.0","78","60","65",,,,,,
"USC00440021","2001-05-22",,,,"0.48","0.0","0.0","82","60","62",,,,,,
"USC00440021","2001-05-23",,,,"0.98","0.0","0.0","72","44","46",,,,,,
"USC00440021","2001-05-24",,,,"0.02","0.0","0.0","69","44","53",,,,,,
"USC00440021","2001-05-25",,,,"0.75","0.0","0.0","72","53","55",,,,,,
"USC00440021","2001-05-26",,,,"0.45","0.0","0.0","67","43","47",,,,,,
"USC00440021","2001-05-27",,,,"0.02","0.0","0.0","71","45","52",,,,,,
"USC00440021","2001-05-28",,,,"0.35","0.0","0.0","70","53","56",,,,,,
"USC00440021","2001-05-29",,,,"0.13","0.0","0.0","67","56","61",,,,,,
"USC00440021","2001-05-30",,,,"0.00","0.0","0.0","74","46","52",,,,,,
"USC00440021","2001-05-31",,,,"0.00","0.0","0.0","74","52","55",,,,,,
"USC00440021","2001-06-01",,,,"0.11","0.0","0.0","70","58","65",,,,,,
"USC00440021","2001-06-02",,,,"0.24","0.0","0.0","70","55","56",,,,,,
"USC00440021","2001-06-03",,,,"0.00","0.0","0.0","69","55","56",,,,,,
"USC00440021","2001-06-04",,,,"0.12","0.0","0.0","71","56","59",,,,,,
"USC00440021","2001-06-05",,,,"0.05","0.0","0.0","78","56","68",,,,,,
"USC00440021","2001-06-06",,,,"0.09","0.0","0.0","82","61","65",,,,,,
"USC00440021","2001-06-07",,,,"0.13","0.0","0.0","81","64","66",,,,,,
"USC00440021","2001-06-08",,,,"0.09","0.0","0.0","81","64","66",,,,,,
"USC00440021","2001-06-09",,,,"0.05","0.0","0.0","78","55","61",,,,,,
"USC00440021","2001-06-10",,,,"0.00","0.0","0.0","78","52","60",,,,,,
"USC00440021","2001-06-11",,,,"0.00","0.0","0.0","80","56","64",,,,,,
"USC00440021","2001-06-12",,,,"0.00","0.0","0.0","80","55","64",,,,,,
"USC00440021","2001-06-13",,,,"0.00","0.0","0.0","84","57","60",,,,,,
"USC00440021","2001-06-14",,,,"0.00","0.0","0.0","85","59","68",,,,,,
"USC00440021","2001-06-15",,,,"0.00","0.0","0.0","85","61","65",,,,,,
"USC00440021","2001-06-16",,,,"0.00","0.0","0.0","85","65","68",,,,,,
"USC00440021","2001-06-17",,,,"0.00","0.0","0.0","85","53","59",,,,,,
"USC00440021","2001-06-18",,,,"0.00","0.0","0.0","85","52","60",,,,,,
"USC00440021","2001-06-19",,,,"0.00","0.0","0.0","86","57","65",,,,,,
"USC00440021","2001-06-20",,,,"0.00","0.0","0.0","87","60","62",,,,,,
"USC00440021","2001-06-21",,,,"0.00","0.0","0.0","87","58","65",,,,,,
"USC00440021","2001-06-22",,,,"0.34","0.0","0.0","86","62","65",,,,,,
"USC00440021","2001-06-23",,,,"1.46","0.0","0.0","81","59","61",,,,,,
"USC00440021","2001-06-24",,,,"0.00","0.0","0.0","75","53","57",,,,,,
"USC00440021","2001-06-25",,,,"0.26","0.0","0.0","77","56","60",,,,,,
"USC00440021","2001-06-26",,,,"0.45","0.0","0.0","77","57","63",,,,,,
"USC00440021","2001-06-27",,,,"0.10","0.0","0.0","79","59","64",,,,,,
"USC00440021","2001-06-28",,,,"0.00","0.0","0.0","85","61","69",,,,,,
"USC00440021","2001-06-29",,,,"0.03","0.0","0.0","86","60","62",,,,,,
"USC00440021","2001-06-30",,,,"0.04","0.0","0.0","85","61","63",,,,,,
"USC00440021","2001-07-01",,,,"0.16","0.0","0.0","84","63","66",,,,,,
"USC00440021","2001-07-02",,,,"0.00","0.0","0.0","80","65","67",,,,,,
"USC00440021","2001-07-03",,,,"0.00","0.0","0.0","81","62","63",,,,,,
"USC00440021","2001-07-04",,,,"0.21","0.0","0.0","85","63","67",,,,,,
"USC00440021","2001-07-05",,,,"0.06","0.0","0.0","80","63","63",,,,,,
"USC00440021","2001-07-06",,,,"0.20","0.0","0.0","80","60","62",,,,,,
"USC00440021","2001-07-07",,,,"0.00","0.0","0.0","80","55","61",,,,,,
"USC00440021","2001-07-08",,,,"0.00","0.0","0.0","81","61","67",,,,,,
"USC00440021","2001-07-09",,,,"0.88","0.0","0.0","77","64","65",,,,,,
"USC00440021","2001-07-10",,,,"0.00","0.0","0.0","79","64","69",,,,,,
"USC00440021","2001-07-11",,,,"0.00","0.0","0.0","85","61","66",,,,,,
"USC00440021","2001-07-12",,,,"0.00","0.0","0.0","83","55","64",,,,,,
"USC00440021","2001-07-13",,,,"0.00","0.0","0.0","80","60","62",,,,,,
"USC00440021","2001-07-14",,,,"0.00","0.0","0.0","78","50","54",,,,,,
"USC00440021","2001-07-15",,,,"0.00","0.0","0.0","78","50","58",,,,,,
"USC00440021","2001-07-16",,,,"0.00","0.0","0.0","81","55","60",,,,,,
"USC00440021","2001-07-17",,,,"0.00","0.0","0.0","84","55","62",,,,,,
"USC00440021","2001-07-18",,,,"0.00","0.0","0.0","85","62","70",,,,,,
"USC00440021","2001-07-19",,,,"0.06","0.0","0.0","85","62","69",,,,,,
"USC00440021","2001-07-20",,,,"0.05","0.0","0.0","85","62","67",,,,,,
"USC00440021","2001-07-21",,,,"0.00","0.0","0.0","83","59","67",,,,,,
"USC00440021","2001-07-22",,,,"0.00","0.0","0.0","83","58","61",,,,,,
"USC00440021","2001-07-23",,,,"0.00","0.0","0.0","84","62","66",,,,,,
"USC00440021","2001-07-24",,,,"0.00","0.0","0.0","88","63","68",,,,,,
"USC00440021","2001-07-25",,,,"0.00","0.0","0.0","86","67","70",,,,,,
"USC00440021","2001-07-26",,,,"0.44","0.0","0.0","85","70","71",,,,,,
"USC00440021","2001-07-27",,,,"0.52","0.0","0.0","77","69","69",,,,,,
"USC00440021","2001-07-28",,,,"0.64","0.0","0.0","71","63","64",,,,,,
"USC00440021","2001-07-29",,,,"3.55","0.0","0.0","71","64","68",,,,,,
"USC00440021","2001-07-30",,,,"0.46","0.0","0.0","74","67","69",,,,,,
"USC00440021","2001-07-31",,,,"0.00","0.0","0.0","85","62","67",,,,,,
"USC00440021","2001-08-01",,,,"0.00","0.0","0.0","87","63","67",,,,,,
"USC00440021","2001-08-02",,,,"0.00","0.0","0.0","87","62","65",,,,,,
"USC00440021","2001-08-03",,,,"0.00","0.0","0.0","84","62","65",,,,,,
"USC00440021","2001-08-04",,,,"0.26","0.0","0.0","84","64","67",,,,,,
"USC00440021","2001-08-05",,,,"0.00","0.0","0.0","85","63","65",,,,,,
"USC00440021","2001-08-06",,,,"0.00","0.0","0.0","85","63","65",,,,,,
"USC00440021","2001-08-07",,,,"0.00","0.0","0.0","88","63","65",,,,,,
"USC00440021","2001-08-08",,,,"0.00","0.0","0.0","89","65","69",,,,,,
"USC00440021","2001-08-09",,,,"0.06","0.0","0.0","89","65","70",,,,,,
"USC00440021","2001-08-10",,,,"0.00","0.0","0.0","89","67","71",,,,,,
"USC00440021","2001-08-11",,,,"0.00","0.0","0.0","89","67","67",,,,,,
"USC00440021","2001-08-12",,,,"0.03","0.0","0.0","87","67","69",,,,,,
"USC00440021","2001-08-13",,,,"0.38","0.0","0.0","84","67","68",,,,,,
"USC00440021","2001-08-14",,,,"0.00","0.0","0.0","82","60","64",,,,,,
"USC00440021","2001-08-15",,,,"0.00","0.0","0.0","82","58","61",,,,,,
"USC00440021","2001-08-16",,,,"0.00","0.0","0.0","86","61","67",,,,,,
"USC00440021","2001-08-17",,,,"0.05","0.0","0.0","86","58","67",,,,,,
"USC00440021","2001-08-18",,,,"0.03","0.0","0.0","81","59","62",,,,,,
"USC00440021","2001-08-19",,,,"0.00","0.0","0.0","81","59","64",,,,,,
"USC00440021","2001-08-20",,,,"0.00","0.0","0.0","83","58","62",,,,,,
"USC00440021","2001-08-21",,,,"0.00","0.0","0.0","80","50","52",,,,,,
"USC00440021","2001-08-22",,,,"0.20","0.0","0.0","78","52","56",,,,,,
"USC00440021","2001-08-23",,,,"0.00","0.0","0.0","79","55","61",,,,,,
"USC00440021","2001-08-24",,,,"0.47","0.0","0.0","84","62","65",,,,,,
"USC00440021","2001-08-25",,,,"0.00","0.0","0.0","85","62","63",,,,,,
"USC00440021","2001-08-26",,,,"0.00","0.0","0.0","85","61","64",,,,,,
"USC00440021","2001-08-27",,,,"0.00","0.0","0.0","82","61","64",,,,,,
"USC00440021","2001-08-28",,,,"0.00","0.0","0.0","81","63","64",,,,,,
"USC00440021","2001-08-29",,,,"0.00","0.0","0.0","82","63","64",,,,,,
"USC00440021","2001-08-30",,,,"0.00","0.0","0.0","85","63","67",,,,,,
"USC00440021","2001-08-31",,,,"0.31","0.0","0.0","84","63","66",,,,,,
"USC00440021","2001-09-01",,,,"0.47","0.0","0.0","71","64","64",,,,,,
"USC00440021","2001-09-02",,,,"0.04","0.0","0.0","75","61","62",,,,,,
"USC00440021","2001-09-03",,,,"0.00","0.0","0.0","82","61","66",,,,,,
"USC00440021","2001-09-04",,,,"0.25","0.0","0.0","70","60","62",,,,,,
"USC00440021","2001-09-05",,,,"0.00","0.0","0.0","79","60","62",,,,,,
"USC00440021","2001-09-06",,,,"0.00","0.0","0.0","83","58","59",,,,,,
"USC00440021","2001-09-07",,,,"0.00","0.0","0.0","85","59","62",,,,,,
"USC00440021","2001-09-08",,,,"0.00","0.0","0.0","85","56","58",,,,,,
"USC00440021","2001-09-09",,,,"0.00","0.0","0.0","84","58","60",,,,,,
"USC00440021","2001-09-10",,,,"0.20","0.0","0.0","83","61","66",,,,,,
"USC00440021","2001-09-11",,,,"0.00","0.0","0.0","83","52","53",,,,,,
"USC00440021","2001-09-12",,,,"0.00","0.0","0.0","79","50","60",,,,,,
"USC00440021","2001-09-13",,,,"0.00","0.0","0.0","83","53","56",,,,,,
"USC00440021","2001-09-14",,,,"0.00","0.0","0.0","82","57","60",,,,,,
"USC00440021","2001-09-15",,,,"0.00","0.0","0.0","69","44","46",,,,,,
"USC00440021","2001-09-16",,,,"0.00","0.0","0.0","72","41","45",,,,,,
"USC00440021","2001-09-17",,,,"0.00","0.0","0.0","74","45","46",,,,,,
"USC00440021","2001-09-18",,,,"0.00","0.0","0.0","74","45","47",,,,,,
"USC00440021","2001-09-19",,,,"0.00","0.0","0.0","77","51","56",,,,,,
"USC00440021","2001-09-20",,,,"0.26","0.0","0.0","76","56","62",,,,,,
"USC00440021","2001-09-21",,,,"0.04","0.0","0.0","73","55","55",,,,,,
"USC00440021","2001-09-22",,,,"0.00","0.0","0.0","77","54","55",,,,,,
"USC00440021","2001-09-23",,,,"0.00","0.0","0.0","77","53","53",,,,,,
"USC00440021","2001-09-24",,,,"0.11","0.0","0.0","82","53","61",,,,,,
"USC00440021","2001-09-25",,,,"0.50","0.0","0.0","64","38","41",,,,,,
"USC00440021","2001-09-26",,,,"0.00","0.0","0.0","58","33","33",,,,,,
"USC00440021","2001-09-27",,,,"0.00","0.0","0.0","69","39","40",,,,,,
"USC00440021","2001-09-28",,,,"0.00","0.0","0.0","69","39","40",,,,,,
"USC00440021","2001-09-29",,,,"0.00","0.0","0.0","57","37","44",,,,,,
"USC00440021","2001-09-30",,,,"0.00","0.0","0.0","63","37","38",,,,,,
"USC00440021","2001-10-01",,,,"0.00","0.0","0.0","65","34","37",,,,,,
"USC00440021","2001-10-02",,,,"0.00","0.0","0.0","70","34","41",,,,,,
"USC00440021","2001-10-03",,,,"0.00","0.0","0.0","74","41","45",,,,,,
"USC00440021","2001-10-04",,,,"0.00","0.0","0.0","76","43","45",,,,,,
"USC00440021","2001-10-05",,,,"0.00","0.0","0.0","74","44","45",,,,,,
"USC00440021","2001-10-06",,,,"0.34","0.0","0.0","77","44","47",,,,,,
"USC00440021","2001-10-07",,,,"0.05","0.0","0.0","53","30","31",,,,,,
"USC00440021","2001-10-08",,,,"0.00","0.0","0.0","58","28","31",,,,,,
"USC00440021","2001-10-09",,,,"0.00","0.0","0.0","62","31","46",,,,,,
"USC00440021","2001-10-10",,,,"0.00","0.0","0.0","69","38","39",,,,,,
"USC00440021","2001-10-11",,,,"0.00","0.0","0.0","73","44","45",,,,,,
"USC00440021","2001-10-12",,,,"0.00","0.0","0.0","74","44","48",,,,,,
"USC00440021","2001-10-13",,,,"0.00","0.0","0.0","74","51","54",,,,,,
"USC00440021","2001-10-14",,,,"0.00","0.0","0.0","74","58","69",,,,,,
"USC00440021","2001-10-15",,,,"0.51","0.0","0.0","71","38","40",,,,,,
"USC00440021","2001-10-16",,,,"0.00","0.0","0.0","71","38","39",,,,,,
"USC00440021","2001-10-17",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00440021","2001-10-18",,,,"0.00","0.0","0.0","60","27","28",,,,,,
"USC00440021","2001-10-19",,,,"0.00","0.0","0.0","68","31","34",,,,,,
"USC00440021","2001-10-20",,,,"0.00","0.0","0.0","68","34","38",,,,,,
"USC00440021","2001-10-21",,,,"0.00","0.0","0.0","70","39","40",,,,,,
"USC00440021","2001-10-22",,,,"0.00","0.0","0.0","75","42","44",,,,,,
"USC00440021","2001-10-23",,,,"0.00","0.0","0.0","76","44","45",,,,,,
"USC00440021","2001-10-24",,,,"0.00","0.0","0.0","78","45","49",,,,,,
"USC00440021","2001-10-25",,,,"0.20","0.0","0.0","80","45","46",,,,,,
"USC00440021","2001-10-26",,,,"0.00","0.0","0.0","62","39","40",,,,,,
"USC00440021","2001-10-27",,,,"0.00","0.0","0.0","52","32","32",,,,,,
"USC00440021","2001-10-28",,,,"0.00","0.0","0.0","38","25","30",,,,,,
"USC00440021","2001-10-29",,,,"0.00","0.0","0.0","52","26","29",,,,,,
"USC00440021","2001-10-30",,,,"0.00","0.0","0.0","61","28","32",,,,,,
"USC00440021","2001-10-31",,,,"0.00","0.0","0.0","71","28","42",,,,,,
"USC00440021","2001-11-01",,,,"0.00","0.0","0.0","72","36","40",,,,,,
"USC00440021","2001-11-02",,,,"0.00","0.0","0.0","72","40","51",,,,,,
"USC00440021","2001-11-03",,,,"0.00","0.0","0.0","74","46","52",,,,,,
"USC00440021","2001-11-04",,,,"0.04","0.0","0.0","68","30","33",,,,,,
"USC00440021","2001-11-05",,,,"0.00","0.0","0.0","66","32","35",,,,,,
"USC00440021","2001-11-06",,,,"0.00","0.0","0.0","66","25","28",,,,,,
"USC00440021","2001-11-07",,,,"0.00","0.0","0.0","66","25","29",,,,,,
"USC00440021","2001-11-08",,,,"0.00","0.0","0.0","68","29","33",,,,,,
